tweet_id,text,retweets
1266510982093955073,HOLY SHIT. The rioters appear to have just murdered a man defending his shop from looters in Dallas. Please pray for this country. https://t.co/kYbBYJlpYE,11404
1266737941919010816,Assemblywoman Diana Richardson says she was pepper sprayed while peacefully protesting in Barclays plaza #GeorgeFloyd https://t.co/JouBsKAsqm,11284
1261949444712361984,"For all of the political hacks out there, if I hadn’t done my job well, &amp; early, we would have lost 1 1/2 to 2 Million People, as opposed to the 100,000 plus that looks like will be the number. That’s 15 to 20 times more than we will lose. I shut down entry from China very early!",11271
1262940294305071104,it would appear that @vp was joking about carrying empty boxes for a staged publicity stunt. The full video reveals that he was carrying full boxes for a staged publicity stunt. My apologies. I know how dearly this administration values truth. https://t.co/hI9cO4lxcX,11196
1265791228081311746,"What's your preference? 😋
⠀
#Favorite #time #atHome #Quarantine #Yummy #tothe #tummy #Mukbang #Wallpaper #BT21 https://t.co/UtPPI88XEi",11186
1258820217230196739,"""We're just having a bit of an earthquake here"": New Zealand Prime Minister Jacinda Ardern barely skipped a beat when a quake struck during a live TV interview. https://t.co/tKLFX9Kn5a https://t.co/n97xbTGaRu",11186
1259660610914021376,"More good news: The Effect of Chloroquine, Hydroxychloroquine and Azithromycin on the Corrected QT Interval in Patients with SARS-CoV-2 Infection | Circulation: Arrhythmia and Electrophysiology https://t.co/EsERdgx8fs",11182
1263612626938089472,"""I'm taking hydroxychloroquine"" simply means the Pompeo-Saudi scandal has some real legs to it.",11162
1260989946854285313,"BREAKING: The Trump Administration is blocking all coronavirus task force members and their deputies from testifying in US House for month of May. Because Trump knows their testimonies would make it clear his response to the coronavirus was catastrophic, in every way imaginable.",11159
1258020241063510018,Maybe this douche bag AG should investigate the savage beating of a senior in a nursing home in his state and stop whining about the President’s face mask. https://t.co/0kTrnjFERK,11151
1266907922308558848,CNN just showed video from Los Angeles of an make officer getting beat by a crowd after attempting to detain someone. What is happening around the country tonight is HISTORIC. https://t.co/SSDOf97hSt,11131
1262036572322529280,This might help explain why Trump doesn’t like to wear a mask in public. Biden today. https://t.co/9l1gw1ljBE,11123
1266052940269326337,The monkey on its way to drag the child off that bench https://t.co/XtWmu7PpeA,11114
1260679440088121345,"The Biden/Pelosi platform on illegal immigration:

Taxpayer funded $1200 dollar checks to illegals ✔️
Taxpayer funded Free healthcare for illegals ✔️
Amnesty for illegals ✔️

The Democrat Party is now officially the Party of illegal immigrants!",11109
1262896984375078913,"You don't wear a mask because ""God will protect me and my family."" But you MUST have a gun to protect that same family?",11094
1259656510151499781,Guess what they don’t do in South Korea? Make fun of people for wearing masks in a pandemic. They’ve had 300 deaths.,11033
1266916266142547968,It’s about to be JUNE next week. We collectively have to pretend this year ain’t happen chile cause wtf https://t.co/0Nn1d80LCr,11005
1266236318167609346,"At 17 I joined the Marine Corps and deployed to Iraq twice by the age of 21. I am now 100% VA disabled since the age of 25. I suffer unimaginable physical and mental pain daily. If you refuse to #WearAMask never call yourself a patriot or thank a vet, your words mean nothing.",10982
1261557709591150592,"This is a truly frightening scene. 

Riot gear for people holding American flags and expressing their opinion peacefully? 

Does Newsome know there’s a Bill of Rights that he swore to uphold. This is a disgrace!

#freedom #1A #InThisTogether https://t.co/rdiKBJy3Gu",10980
1267075455473061894,"no offense but it’s 2020 where google is free and social media gives you access to countless news sources &amp; events happening around the world. if you’re still not educated, thats a personal choice YOU decided to make like that so fcking embarrassing keep that shit to yourself",10895
1266339867811893248,"(1/2) Trevor on George Floyd, the Minneapolis protests, Ahmaud Arbery &amp; Amy Cooper:

“While everyone is facing the battle against coronavirus, black people in America are still facing the battle against racism… and coronavirus.” https://t.co/eaVUdq6NzJ",10894
1257373141002838019,Calling @BTS_twt &amp; @BigHitEnt! I'm doing a lockdown Twitter Watch Party next week for our KINGSMAN movie &amp; would like to invite the BTS boys to join me and the gang as I know they're big fans of the movie. Drop me a line if you fancy. Hope everyone is keeping well! https://t.co/cLiJeSMd7O,10888
1266978694708355072,"Such is life. One minute you’re up, the next you’re down. Today you’re counting your loss, tomorrow the Almighty will reward you with huge gains. Never despair whatever happens in life. He will remove people &amp; things from us but He will also replace them with what we truly need!",10859
1265604027678670848,"This is on Dr. Fauci's own NIH website:

Breakthrough: Chloroquine phosphate has shown apparent efficacy in treatment of COVID-19 associated pneumonia in clinical studies.
https://t.co/Vq6CygqHsn",10804
1258603211583156224,"What happened today in Michigan is an outrage, an affront to government and the rule of law. It has frightining roots in this nation's bloody history of division and privilege, often on race. What gives me hope is I believe the vast majority of Americans will recoil in disgust.",10804
1258125685014568960,"....It all comes from the top. They could have easily stopped the plague, but they didn’t!",10778
1265445072922980352,"If people get arrogant and casual about this pandemic, you will see the infection rate go up.

It’s that simple.",10772
1263431320069439488,The trolley is barreling down the track towards five grandmothers. You can pull the switch and redirect it so that it kills no one. But you have to wear a mask to buy a toaster oven. What do you do?,10770
1265547784335306753,"Many complaints coming in about Maine. I love that State, won Maine 2 - Don’t make the cure worse than the problem itself. That can happen, you know! https://t.co/XsAiTWDx44",10769
1265115773367922688,"Now @VICE reporting that @CBP is sending predator drones over #GeorgeFloyd protests in Minneapolis.

This is what happens when leaders sign blank check after blank check to militarize police, CBP, etc while letting violence go unchecked.

We need answers. And we need to defund. https://t.co/tfBZFRNI9G",10751
1260650949602766848,I’ll keep saying it for as long as it’s necessary to say it: Wearing a mask is about RESPECT.,10744
1257621263968854016,"Atlanta Niggas will be on they DeathBed &amp; STILL find a way to Pop they Shit 😂😂😂 ""4LIFERS"" MERCH JUST DROPPED 🔥 https://t.co/jCp91xoKrj",10740
1257966997142470656,"Police have used pepper spray on elected officials (NYC + Ohio), shot rubber bullets at people observing protests from their apartment (LA) and attacked people walking home from the store (Dallas).

A militarized police force will terrorize a community more than any protest. https://t.co/qRbP1OLo4b",10691
1262248751407693825,"Coronavirus numbers are looking MUCH better, going down almost everywhere. Big progress being made!",10678
1262020555634548741,"Saying ""I'm calling the cops and telling them there is an 'African American' man threatening my life"" when that clearly isn't happening is a death threat https://t.co/M6hr0yuJh7",10665
1264884933069242368,"Sleepy Joe Biden (mostly his reps.) went crazy when I banned, in late January, people coming in from China. He called me “xenophobic” &amp; then went equally “nuts” when we let in 44,000 people - until he was told they were American citizens coming home. He later apologized!",10660
1262552247717761024,"Listen how she says “I can only hope that she’s not stealing &amp; maybe she’s an employee” LMAO exactly why we’re here, they’ll watch shit happen right in front of their eyes &amp; still don’t criminalize wh*te people https://t.co/JEUZoOJc3a",10648
1262114445536440320,"Places of worship are ESSENTIAL.

President @realDonaldTrump reaffirmed his support for the First Amendment by announcing new @CDCgov guidance to allow churches, synagogues, mosques &amp; other places of worship to re-open SAFELY.

This President stands with Americans of ALL faiths!",10646
1266158347528450049,"Covid-19 spreading too fast to lift lockdown in England. Agree with John &amp; clear science advice. TTI has to be in place, fully working, capable dealing any surge immediately, locally responsive, rapid results &amp; infection rates have to be lower. And trusted https://t.co/ZmYKs4Go3W",10645
1257115810578997249,People are saying.. They should protest like this or demonstrate like that… We tried Taking a Knee… A RIOT is a RIOT.. It happens when the people can no longer take the BS..,10624
1264705078398562304,"Nationwide protests and riots. Police officers beating people in the streets. The president threatening to deploy the military and have the protesters shot. 

If this were happening in any other country, the United States would probably be calling for regime change by now.",10592
1264746148453122056,"Dispatch says 97-liners BTS Jungkook, ASTRO Cha Eunwoo, NCT Jaehyun, SEVENTEEN Mingyu were in Itaewon April 25-26

They reportedly visited restaurant + 2 entertainment places

All 4 tested negative for Coronavirus

https://t.co/NYuZSMk92F https://t.co/5vjsU3bKKq",10567
1263843108858597376,The NFL tweeting about what happened with George Floyd is the equivalent of when the CIA recognizes Dr. Martin Luther King Jr’s birthday. Loved him so much y’all helped to kill him. Get outta here with the bullshit.,10546
1265601611310739456,my island is now fully equipped with a pokémon stadium❗ it's quintessential berry lmfao https://t.co/EW6gl0AwsI,10470
1266293035752542215,"Imagine kalau kau sorang, especially if you're a woman, and you forgot to lock your car.

Walaupun pakaian macam tu, anyone would feel scared if that happens.

So be safe, make sure you lock your cars the moment you closed the car door.

Kunci dulu, baru start engine. https://t.co/MDCq6ZHmi4",10455
1259694812602793987,"BREAKING REPORT: Amy Klobuchar Admits Hydroxychloroquine Saved Her Husband's Life!!

MEDIA SILENT!",10452
1262868566753378304,"in summation—
Trump is a genius but you can't see his grades
Trump is healthy but you can't see his medical reports
Trump is rich but you can't see his tax returns
Trump is innocent but you can't subpoena the witnesses
the pandemic is under control but you can't talk to Dr. Fauci",10436
1257708017069539328,"You can’t control everything.
You can’t help everyone.
You can’t make everyone happy.

Sometimes you just need to calm down and have faith that things will work out naturally.

Let go and let life happen.
God’s plan is always the best.",10414
1256351905095221248,"dis*patch trying to ruin 97 liners (very high profile idols) careers when they went out before Korea was even on lockdown and had 0 confirmed cases,,,,,,but they WONT even drop names of the celebs/idols who are affiliated with nth room?? do yall see the problem here",10385
1264000826684567553,"Lana blatantly ignoring the criticism Beyoncé, Nicki, and other black women have received (and continue to) for being confident in their sexuality doesn’t sit right with me. Commercial success hasn’t made them exempt from misogynistic attacks masked as constructive criticism.",10384
1264126152194633728,"Thank you @POTUS @realDonaldTrump. 

This pandemic is being fought collectively by all of us. In such times, it’s always important for nations to work together and do as much as possible to make our world healthier and free from COVID-19. 

More power to 🇮🇳 - 🇺🇸 friendship! https://t.co/GRrgWFhYzR",10356
1267006484543606786,"This is categorically untrue. Care homes were left without testing. Without contract tracing. Without PPE. Without support. You can deny it all you like, @MattHancock, but we were witnesses - we ARE witnesses - and believe me you will be held to account . https://t.co/K9bRH7J8PA",10322
1266594574568321024,"To drop the snark for a moment, what’s extraordinary is that the UK govt would willingly undermine the vital public health messaging in the midsts of a pandemic which has killed 55,000 people and rising - just to save one wretched man’s job.",10297
1266000762057953284,Explain to me why the media takes their masks off when they think the cameras are off? Is it all for show? #fakenews #LamestreamMedia looks like the rules only apply to us peasants. #obamagate #qanon https://t.co/rlET581ytJ,10279
1266813647797448704,"I'm proposing the Americans First Law: If a corporation does not rehire the same number of employees, they must return any COVID funds received.",10277
1261718681882693632,"Very happy to present this unseen image of @tarak9999 .. I hope you all like it 😎

📸 By @DabbooRatnani 

#HappyBirthdayNTR 🎉

#StayHomeStaySafe 🙏🏼 https://t.co/3dzvynlUq3",10245
1266863154052706304,"This is astonishing. Hot on heels of Newsnight comes this. The government is now literally using our money to *pay* the Daily Mail to publish pro-government propaganda pieces about how well it is handling COVID-19.

‘Sponsored by The UK Government’ https://t.co/q6aN1JsVgI",10241
1261933702931779584,So the Barr-led Bureau of Prisons frees Manafort to serve the REMAINING FOUR YEARS of his sentence at home despite the facts that there have been no COVID-19 cases at the prison where he was serving and he did not meet several of the bureau’s standards for COVID release.,10230
1260226102351577090,"Asian Americans are VERY angry at what China has done to our Country, and the World. Chinese Americans are the most angry of all. I don’t blame them!",10206
1258157437485375488,"The CDC is lying to you. 
The WHO is lying to you. 
The National Institute of Allergy &amp; Infectious Diseases is lying to you. 
1000s of scientists &amp; doctors are lying to you. 

BUT, some guy with a YouTube channel &amp; $500 worth of recording equipment is telling you the truth. 🤔",10196
1264714420984393728,would you date a nigga who ran from lil uzi &amp; hopped over a starbucks counter to hide when it was time to rumble? https://t.co/iuAKFS8Cht,10191
1267016723045253121,BREAKING: Baltimore’s mayor is asking Trump to not visit tomorrow: I’m asking “Trump to rethink his trip. It sends a bad bad message to the citizens of Baltimore because I'm asking them to stay home and only come out for essential reasons.” He said Trump’s trip was not essential.,10178
1259842012632821767,"My neighborhood, burning. Median income $33k. Many have no transit. Our pharmacies, banks, gas stations, restaurants are destroyed. The six closest grocery stores are looted. Our post office is on fire. The nearest gas station is on fire. No response from our city or state.",10104
1257350734355542016,"[Play V] WayV - Dream Launch (Special A Cappella Cover)

Recorded by KUN
Mixed by KUN

-URL: https://t.co/lx9l2KSSSb 

#威神V #WayV #WeiShenV https://t.co/DJZcnNxjOn",10099
1260273563275231234,"Manila friends, I beg you, unless it's absolutely necessary, please stay at home as Metro Manila goes under a General Community Quarantine. The many different names they give to the quarantine mean absolutely nothing without mass testing and contract tracing. Please don't die.",10087
1262584315084447744,"If Inspector General Linick was fired because he was conducting an investigation of conduct by Secretary Pompeo, the Senate cannot let this stand. 

The Senate Foreign Relations Committee must get to bottom of what happened here.",10043
1265076166894870528,"The White House is under lockdown orders from the U.S. Secret Service due to protests outside the gates over George Floyd.
A dozen reporters, myself included, still inside the West Wing.",10034
1261749676291821569,"Bro, don’t look to no damn rappers or celebrities for leadership right now, correct information is vital!",10017
1266396421923667968,how are people deadass out partying??? do you have parents??? are you immune to COVID orrr do your parents straight up don’t give a fuck about you??? do you not give a fuck about yourself???? I have so many questions😂😂😂,10012
1257592281554489344,"I appreciate our doctors, nurses, healthcare workers and all others associated with Ayushman Bharat. Their efforts have made it the largest healthcare programme in the world. This initiative has won the trust of several Indians, especially the poor and downtrodden.",10008
1262264134629916673,"For the last time, we only rate dogs. Whoever dropped a scoop of oreo ice cream on the floor please come pick it up. Thank you... 13/10 https://t.co/kP2Y7aRUHl",10000
1261053841883246600,it’s hard being a real nigga trapped in a bad bitch body 😭,9935
1263872824856457222,Barack Obama’s corruption and illegal acts will soon be uncovered.,9925
1256804540009132033,"i've never stopped thinking about this one skeleton from hugo simberg's ""the garden of death"". look at him. he loves his flowers so much :') https://t.co/urynVJ47ja",9924
1257092469503770624,"While Jeff Bezos is on track to become the world’s first trillionaire in the middle of a pandemic, Amazon is ending overtime pay for warehouse and delivery workers on the front lines. This is immoral. https://t.co/aeR4bCXVHi",9870
1266242029354233856,"....to it, as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!",9857
1266579280038936579,"I predict we will see the largest population shift in American history. People will move out of liberal cities and states for conservative states and cities. If COVID 19 has taught us anything, it's that when some liberals are in power, their goal is complete govt control.",9850
1256241581163556864,"EXCLUSIVE: ITV News has obtained evidence that it was *always* the plan to discharge Covid-19 patients into care homes. 

1,800 beds were block booked in care homes by the NHS and councils for that exact purpose.

...And they’re still being discharged. 

https://t.co/hM8UZWDKoX",9844
1266487359832502274,"It’s been said that 90% of life is showing up because when you show up, people know that you care. Thank you @POTUS @realDonaldTrump for making PA a priority. We have received millions for #COVID19 testing in our state, critical PPE &amp; other supplies. These actions saved lives!",9812
1261403602876325888,"We’ve seen Susan Rice’s memo. We’ve seen the list of requested unmaskings by Obama officials.
Now could we see the transcripts of all the Kislyak-Flynn calls?",9803
1263834705696370688,The White House is flipping the fuck out about how close coronavirus is getting to Trump and Pence — and tightening restrictions — while telling you to go back to work and send your kids back to school.,9799
1261680811746701312,"No wonder things are worse in my city tonight. 
The Mayor has been much more agitated about social distancing than his police officers being violently attacked, police cars burning and rioting

All happening in cities run by so-called “PROGRESSIVE” DEMOCRATS.",9753
1262011011328024578,"Trump went from ‘Make America Great Again’ to ‘When the Looting starts, the Shooting starts’ in less than four years our country is on fire, 100k are dead from a pandemic and a criminal POTUS stokes the flames of racism and threatens to use the military to kill Americans.",9725
1258891604301099008,"This week, a govt minister promoted far right lies &amp; went unpunished. The Prime Minister &amp; the Health Secretary lied about care homes. Johnson was shown to have lied about customs checks in Northern Ireland. Teachers were maligned, lockdown chaos escalated &amp; the R number went up.",9689
1266853560764952576,Rioters are using Twitter to organize their domestic terrorism and @jack is letting it happen with no consequence.,9675
1263245836953309189,"As a reporter, I’ve been detained in Iran, spied on in China, and followed and harassed in Russia. I’ve never had colleagues arrested and handcuffed while doing their job here in the US.",9664
1262001367561846784,i DO NOT recommend telling healthcare providers you were at a protest if you need care. many insurance plans can deny coverage for participation in “civil unrest or riots” https://t.co/YhHq1S466r,9657
1257378182417784833,"We have informed both India and China that the United States is ready, willing and able to mediate or arbitrate their now raging border dispute. Thank you!",9646
1266376311322230786,WHAT WOULD YOU DO if your six year old son or daughter tested positive for COVID19 and was taken from your home to a quarantine center by Ventura Health Authorities?  This SHOCKING VIDEO demands that you plan ahead.  #BeBrave #HistoryRepeating https://t.co/e5RC7dCO7o,9628
1259111819043581952,This is just miles from where armed white protestors broke social distancing rules to demand an end to lockdowns and went unpunished. https://t.co/8QzSQ5UB8Z,9601
1267060520441516035,"The Hindutva Supremacist Modi Govt with its arrogant expansionist policies, akin to Nazi's Lebensraum (Living Space), is becoming a threat to India's neighbours. Bangladesh through Citizenship Act, border disputes with Nepal &amp; China, &amp; Pak threatened with false flag operation.",9593
1260716369017962499,"While Michelle Obama was recording a message telling people to “stay home,”

Barack Obama was out golfing.

You can’t top the hypocrisy of the Left.",9554
1265670072711995394,“Your order has shipped” &gt;&gt;&gt;&gt;,9550
1257432647703330817,I guess we know what keeps the president of the United States up at night. It isn’t the Americans who are dying once every 45 seconds of covid-19. https://t.co/W7JgxfdZb1,9550
1257867422897496066,OKAY??? BUT??? WHERE???? DID???? BIGHIT???? FIND???? A MIN YOONGI?? A DANCER?? A SINGER?? A RAPPER?? PRODUCER?? CAN MODEL?? CAN DO ART?? CAN COOK AND DO THE CLEANING?? SO GENUINE?? SO DEDICATED AND RESPECTFUL?? I MEAN??? I STILL CAN'T BELIEVE HE’S REAL😭 HE  SEEMS SO PERFECT,9541
1260997070678351873,"2/ These smear campaigns are unmoored from reality. They're deranged and indecent and seem designed at least in part to distract us from the horrific death, health, and economic crisis caused by the pandemic.  The pandemic, which impacts you, is what we will continue to focus on.",9480
1260393145688358912,Can you do me a favor? Can you retweet this and share the hashtag so we can get it trending this Memorial Day? Thank you! #HonorVeteransByWearingAMask,9474
1256223096379445250,The reaction to Trump’s transparency about taking the hydroxychloroquine sent press into apoplexy.  Do they not know that thousands of doctors and nurses have taken it as prophylaxis since outset both here and around world?,9474
1257741326650470400,"India, Japan, Britain, Canada, New Zealand, Indonesia, Russia, and all 27 EU member states are backing Australia's push for a probe into the COVID-19 pandemic. https://t.co/i0quPMfFOr",9415
1266552085870493697,Me as #Chromatica approaches the US launch. 4 more hrs!!! TAKE ME LITTLE MONSTERS ITS HAPPENING 😭😭😭😭😭 https://t.co/w8scBZkzv1,9403
1265281718942158849,"How the NYPD enforces social distancing: a tale of two cities. 

May 2, 2020, approx 5:30 PM. https://t.co/jV8oaK5YNB",9373
1258652979751604225,Luckily the average #CoronaVirus is two inches wide... https://t.co/wUCo6LNKuH,9365
1259460636175548425,Why doesn’t @FoxNews put up the CNBC POLL or the (believe it or not!) @CNN Poll? Hope Roger A is looking down and watching what has happened to this once beautiful creation!,9357
1266802445587369985,"Republicans feel that Social Media Platforms totally silence conservatives voices. We will strongly regulate, or close them down, before we can ever allow this to happen. We saw what they attempted to do, and failed, in 2016. We can’t let a more sophisticated version of that....",9350
1261104633314816001,"I literally just got out of the psych ward after the police came to my house and ripped me out of bed because my tweets were “too radical”. This is a police state! We’re being watched, we’re being censored. Be careful!! https://t.co/Q2xTQrX27y",9347
1265815826701017088,"Still digging but so far my team has been able to determine: 

NY
NJ
PA
MI
CA 

All had policies ordering nursing homes to accept infected coronavirus patients",9346
1260864605758226433,"The governor of Mississippi just read a list of 2020 HS graduates during virtual-graduation and someone slipped-in the name ""Harry Azcrac"" on him...😂🤣😭 https://t.co/Pk6oOvZOXW",9340
1266956300908363776,NEW: A volunteer on Kushner's coronavirus response effort was so worried by what they saw that they filed a complaint w House Oversight. W/ @yabutaleb7 https://t.co/jvs2h4IfNQ,9327
1266368014787637250,"BREAKING: The White House just blocked Dr. Fauci from testifying in front of Congress next week. Because they want to cover up how catastrophic Trump’s coronavirus response was, leading us to over a million sick and 65,600+ dead. This is pathetic obstruction. We demand answers.",9324
1266954276162551811,"If the masks work, why do we need 6ft?

If the 6ft works, why do we need a mask?",9323
1256814916637298688,"When he asks his father ""what's your name?"" and ""What happened?"" with note pad and pen ready to take notes fully attentive 😭

Baby boy will make an incredible Doctor one day. ❤

Normal black father thing.

An image the media doesn't paint. https://t.co/OQGxGj8GFN",9318
1264412960274952192,"Connected by the Indian Ocean, united by the Indian Samosa!

Looks delicious, PM @ScottMorrisonMP! 

Once we achieve a decisive victory against COVID-19, we will enjoy the Samosas together. 

Looking forward to our video meet on the 4th. https://t.co/vbRLbVQuL1",9310
1262913371671867395,"We have just reached a very sad milestone with the coronavirus pandemic deaths reaching 100,000. To all of the families &amp; friends of those who have passed, I want to extend my heartfelt sympathy &amp; love for everything that these great people stood for &amp; represent. God be with you!",9306
1260016953814511617,"“Not aLl CoPS ArE baD” When we said not all black people are criminals you didn’t care, When we said not all Mexicans are illegal you didn’t care, and when We said not all asians have covid you didn’t care. Sucks to be marginalized doesn’t it now shut up because you sound stupid.",9287
1260189336127111169,"your summer body is the one that quarantined to flatten the curve, the one that fed a community, the one on the frontline, the one suddenly homeschooling, the one trying to make ends meet, the one that survived covid. your current body is worthy of sunshine. your body is good.",9282
1263964626271776769,"Wow powerful and very sad!
Healthcare professionals in Belgium turning backs as their PM arrives as a demonstration against the handling of the pandemic. Belgium has one of the higest #Covid19 death rates in the world.
  https://t.co/jR1SNfMaYY",9265
1260698363512709122,"2 months ago: ""Can't open until we flatten the curve to save our healthcare system."" One month ago: ""Can't open until we have a vaccine."" A few days ago: ""Can't open until we have multiple vaccines.""  Today: (Essentially) Can't open until Biden wins.",9264
1265689220603150337,"In the middle of a pandemic, the Republican Party is suing a state for making it easier and safer to vote.

This should tell you all you need to know about their stance on democracy. https://t.co/JAMEnKYnIs",9262
1260346039862611968,"Most students have to do online learning due to COVID-19. However it is easy to get distracted. So, how can one avoid procrastination?
1. Switch off gadgets/social media. Set a screen time limit on your phone and tablets.",9250
1258868032933294080,"Great credit being given for our Coronavirus response, except in the Fake News. They are a disgrace to America!",9242
1265675571343712257,"OUTRAGE:

Nancy Pelosi is blocking a House investigation into US tax dollars funding Chinese Communist Party labs

Instead, she's directing the House to investigate Trump

This is today's Democrat Party:

They would rather cover for China than stop harassing the president

Shame!",9242
1262802060132651009,"When you wear a mask you are saying I respect my neighbors. 

When you wear a mask you are saying I respect nurses and doctors.

When you wear a mask you are saying I respect other people.",9226
1258895259687251968,never forget that the only reason this is just now happening is because stephen hillenburg explicitly said he never wanted spongebob spin-offs and the instant he died nickelodeon put this shit into production https://t.co/5QuF9glcHU,9224
1259675857414770688,You are being set up to blame each other for the spread of COVID-19 to distract you from the deliberate failures of governments and corporations who've contributed far more to the pandemic.,9213
1256410299675979777,"Tory ministers saying “we owe it to children to open schools” might want to explain to me why they closed my youth centre, cut mental health services, underfunded my secondary school, stripped free school meals from my peers, tripled tuition fees, demonised climate strikers...",9204
1264806722348240896,"So glad the #Coronavirus scamdemic was cancelled to accommodate the Left’s nationwide anarchist riots. 

People taking their kids to parks and/or going to work to support their families? GRANDMA KILLERS! 

Rioters looting across the nation? People that need to be heard.",9199
1262592548947857408,"WHAT ABS-CBN SHUTDOWN MEANS

1. Filipinos lost one of their top sources of information as the country battles #COVID19.

2. More than 11,000 ABS-CBN workers might find themselves jobless as the country already faces massive unemployment due again to COVID-19.

#DefendPressFreedom",9190
1260005985332219904,"As someone living in Korea right now, I'd like to add that the stay home notice is different over here than the other countries. We are allowed to dine outside and even the social distancing policy has been lifted in light of the decreasing number of cases.",9188
1263561902686236672,"Y'all heard ""talentless"" and ""pill poppers"" and thought ""DAMN this has to be about my faves"", and I think that's something you should reflect on",9177
1266015291563220994,There is so much happening here 😭 https://t.co/NBEjJCig7I,9174
1267119745834405891,"In midst of a pandemic where thousands of Americans have died and millions are suffering, only our current president would claim that he’s the victim of a unifying message from a former president. Six months from today, we can end all of this and summon the best in all of us. https://t.co/EhGcWqZbAg",9173
1266851766844428289,"The Government’s silence about the border situation with China is fueling massive speculation and uncertainty at a time of crisis. 

GOI must come clean and tell India exactly what’s happening.

 #ChinaIndiaFaceoff",9156
1258617080430997505,"A Black New York State Senator (@zellnor4ny) and a Black NYS Assemblywoman (@YourFavoriteASW) were both pepper sprayed in Brooklyn today.

They were present as elected leaders to keep the peace and serve their communities.

Completely, utterly unacceptable. https://t.co/NoT8g4uAli",9151
1265715261514018817,"Everyone.. please stay safe. Please still practice social distancing, please wash your hands, please sanitize all packages that you bring home. Please don't go out if you don't need to. Please don't take things and lives for granted. Sigh. Sending you love, please take care!!!!",9100
1264228014403051520,"George Floyd’s family must demand an independent autopsy. I don’t know what kind of shit is attempting to be pulled here but we all know what we saw happen to George on video. There is a deep, festering rot of corruption and Americans will NOT stand for this. https://t.co/YRA70GeKHW",9085
1260940493615235073,"Some guy said to me “take your mask off, baby” and wow they actually found something more annoying than “you should smile”",9069
1260161295019630592,"Really sad, but even “sadder”, watch flunky @Lawrence CRY when I whipped his mind &amp; he was FORCED to apologize to me over Apprentice fees. Even Psycho Cold Case Joe Scarborough (bad ratings) beat him up, on air, unmercifully. Find tapes &amp; play (5 years back?). https://t.co/JPbJd4f5UV",9065
1262994247424176128,BREAKING: Trump just tweeted out support for the insane reopen protest in New York. He called it a “great rally.” You have to be a complete sociopath to be promoting mass gatherings during this pandemic. Seems like Trump’s trying to spread the coronavirus. No one should help him.,9055
1264986843948277760,"People who say ‘well, he’s doing the best he can and who honestly could ever have got on top of something like #COVIDー19?’ should watch this. https://t.co/5POEhfB6vi",9033
1260425005483073538,"This young woman was killed in her home for no reason.  We don't have a video, but it still happened.  Justice for #BreonnaTaylor https://t.co/JzPgOzm4Rm",9021
1259587972728533000,I be like “oh shit my mask” like I’m Batman or something 😂😂,8994
1266251584461090816,"Really disappointed by @SAfridiOfficial‘s comments on our Hon’b PM @narendramodi ji. As a responsible Indian who has played for the country, I will never accept such words. I made an appeal on your behest for the sake of humanity. But never again. 

Jai Hind 🇮🇳",8984
1266728243236950018,"Let's be clear about what's happening:

→ America is facing the biggest crisis of our time.
→ Essential workers are showing up to their jobs.
→ @realDonaldTrump &amp; the Senate are in DC working.

But Pelosi’s House Dems are sitting at home.

RT to tell them to GET BACK TO WORK.",8974
